user_id,recipe_id,predicted_rating,rank,n_missing
1535,74988,5.0,1,0.0
2312,504246,5.0,1,0.0
4439,153534,5.0,1,0.0
5060,98706,5.0,1,0.0
6258,280,5.0,1,0.0
7108,517410,5.0,1,0.0
8629,280,5.0,1,0.0
9717,181738,5.0,1,0.0
9869,310,5.0,1,0.0
10113,346,5.0,1,0.0
10404,517410,5.0,1,0.0
10997,510906,5.0,1,0.0
11009,310,5.0,1,0.0
12875,61108,5.0,1,0.0
13483,314899,5.0,1,0.0
15851,358752,5.0,1,0.0
18649,310,5.0,1,0.0
19166,556,5.0,1,0.0
20375,302972,5.0,1,0.0
20480,310,5.0,1,0.0
20754,188329,5.0,1,0.0
21730,285374,5.0,1,0.0
22015,174900,5.0,1,0.0
22015,280,5.0,2,0.0
23119,310,5.0,1,0.0
23333,1423,5.0,1,0.0
23728,310,5.0,1,0.0
24323,61108,5.0,1,0.0
24386,56460,5.0,1,0.0
24386,517416,5.0,2,0.0
26041,185013,5.0,1,0.0
26719,299756,5.0,1,0.0
27564,222188,5.0,1,0.0
28346,36359,5.0,1,0.0
28533,93187,5.0,1,0.0
28811,154224,5.0,1,0.0
29405,88812,5.0,1,0.0
29782,20167,5.0,1,0.0
29782,188990,5.0,2,0.0
29920,63887,5.0,1,0.0
32772,337211,5.0,1,0.0
34357,396377,5.0,1,0.0
36128,107170,5.0,1,0.0
36128,310,5.0,2,0.0
36944,299326,5.0,1,0.0
37036,195430,5.0,1,0.0
37036,505997,5.0,2,0.0
37036,517416,5.0,3,0.0
37072,62702,5.0,1,0.0
37449,40,5.0,1,0.0
37608,144626,5.0,1,0.0
37779,225178,5.0,1,0.0
37779,224461,5.0,2,0.0
37779,223508,5.0,3,0.0
38574,230769,5.0,1,0.0
38901,68491,5.0,1,0.0
39116,87689,5.0,1,0.0
39194,310,5.0,1,0.0
39334,508008,5.0,1,0.0
39762,505997,5.0,1,0.0
40620,72336,5.0,1,0.0
42217,452470,5.0,1,0.0
42337,647,5.0,1,0.0
45654,108172,5.0,1,0.0
46357,86852,5.0,1,0.0
46660,37846,5.0,1,0.0
47559,176443,5.0,1,0.0
47892,153,5.0,1,0.0
48136,271647,5.0,1,0.0
48956,122130,5.0,1,0.0
49168,510968,5.0,1,0.0
51199,153085,5.0,1,0.0
51686,277122,5.0,1,0.0
52074,280,5.0,1,0.0
52074,310,5.0,2,0.0
52381,517416,5.0,1,0.0
52543,124666,5.0,1,0.0
53368,121542,5.0,1,0.0
54301,168150,5.0,1,0.0
54678,48477,5.0,1,0.0
55013,138082,5.0,1,0.0
55166,173837,5.0,1,0.0
55406,157688,5.0,1,0.0
55578,89854,5.0,1,0.0
56463,310,5.0,1,0.0
57042,264006,5.0,1,0.0
57222,280,5.0,1,0.0
57601,505997,5.0,1,0.0
58104,101245,5.0,1,0.0
58407,74300,5.0,1,0.0
58836,1423,5.0,1,0.0
58909,54677,5.0,1,0.0
59163,517416,5.0,1,0.0
60260,517410,5.0,1,0.0
60992,310,5.0,1,0.0
61569,508008,5.0,1,0.0
61660,636,5.0,1,0.0
62264,517416,5.0,1,0.0
63098,280,5.0,1,0.0
63421,64854,5.0,1,0.0
64583,505997,5.0,1,0.0
64583,110452,5.0,2,0.0
64667,222187,5.0,1,0.0
64934,310,5.0,1,0.0
65631,69953,5.0,1,0.0
65720,280,5.0,1,0.0
66321,517594,5.0,1,0.0
66448,310,5.0,1,0.0
67835,510906,5.0,1,0.0
67835,510904,5.0,2,0.0
68526,192,5.0,1,0.0
68960,497916,5.0,1,0.0
69927,95365,5.0,1,0.0
72671,64854,5.0,1,0.0
73706,175807,5.0,1,0.0
75473,153600,5.0,1,0.0
77458,163724,5.0,1,0.0
80998,110976,5.0,1,0.0
80998,110870,5.0,2,0.0
81609,504246,5.0,1,0.0
82616,274698,5.0,1,0.0
84481,81507,5.0,1,0.0
84657,303247,5.0,1,0.0
85409,83862,5.0,1,0.0
86072,310,5.0,1,0.0
86318,175883,5.0,1,0.0
86503,88812,5.0,1,0.0
87693,68491,5.0,1,0.0
88732,166609,5.0,1,0.0
88732,310,5.0,2,0.0
89831,310,5.0,1,0.0
91392,204860,5.0,1,0.0
93911,310,5.0,1,0.0
93951,81507,5.0,1,0.0
94226,98439,5.0,1,0.0
95743,280,5.0,1,0.0
95743,167729,5.0,2,0.0
96641,109070,5.0,1,0.0
96641,310,5.0,2,0.0
101823,280594,5.0,1,0.0
101823,34329,5.0,2,0.0
102352,228819,5.0,1,0.0
103809,31504,5.0,1,0.0
104295,240605,5.0,1,0.0
106624,410503,5.0,1,0.0
106797,56460,5.0,1,0.0
107583,193674,5.0,1,0.0
107583,153,5.0,2,0.0
109110,32527,5.0,1,0.0
110034,302972,5.0,1,0.0
113941,512,5.0,1,0.0
114522,293366,5.0,1,0.0
115525,517410,5.0,1,0.0
115964,295380,5.0,1,0.0
117221,54153,5.0,1,0.0
117781,259813,5.0,1,0.0
118163,310,5.0,1,0.0
118163,120220,5.0,2,0.0
119466,517873,5.0,1,0.0
119466,179787,5.0,2,0.0
120264,310,5.0,1,0.0
124190,189335,5.0,1,0.0
124190,237573,5.0,2,0.0
124249,310,5.0,1,0.0
125325,27764,5.0,1,0.0
125677,75364,5.0,1,0.0
128473,174601,5.0,1,0.0
129201,347977,5.0,1,0.0
129958,517416,5.0,1,0.0
129992,180696,5.0,1,0.0
130663,105545,5.0,1,0.0
131021,46621,5.0,1,0.0
131126,98482,5.0,1,0.0
131584,64854,5.0,1,0.0
132383,517410,5.0,1,0.0
136378,161962,5.0,1,0.0
136465,310,5.0,1,0.0
136997,100817,5.0,1,0.0
136997,39145,5.0,2,0.0
136997,310,5.0,3,0.0
139475,491858,5.0,1,0.0
140806,310,5.0,1,0.0
141012,81428,5.0,1,0.0
141293,532740,5.0,1,0.0
142361,167,5.0,1,0.0
142367,99731,5.0,1,0.0
142367,101299,5.0,2,0.0
142414,517416,5.0,1,0.0
142617,517594,5.0,1,0.0
143387,192191,5.0,1,0.0
144373,174217,5.0,1,0.0
144373,174297,5.0,2,0.0
144373,174323,5.0,3,0.0
144373,174022,5.0,4,0.0
144897,248857,5.0,1,0.0
145125,79526,5.0,1,0.0
145338,95365,5.0,1,0.0
145338,504246,5.0,2,0.0
145960,310,5.0,1,0.0
145960,88831,5.0,2,0.0
146149,228819,5.0,1,0.0
146284,517873,5.0,1,0.0
146783,42038,5.0,1,0.0
154853,308851,5.0,1,0.0
154853,148258,5.0,2,0.0
157102,111833,5.0,1,0.0
157425,310,5.0,1,0.0
158039,509630,5.0,1,0.0
160205,310,5.0,1,0.0
162086,310,5.0,1,0.0
162826,175264,5.0,1,0.0
163112,517596,5.0,1,0.0
163688,118784,5.0,1,0.0
165933,81239,5.0,1,0.0
166642,517410,5.0,1,0.0
167242,164636,5.0,1,0.0
167782,274072,5.0,1,0.0
169357,517416,5.0,1,0.0
169969,187377,5.0,1,0.0
171303,153877,5.0,1,0.0
171790,665,5.0,1,0.0
171790,224766,5.0,2,0.0
172369,615,5.0,1,0.0
172369,310,5.0,2,0.0
173085,164636,5.0,1,0.0
173314,310,5.0,1,0.0
174096,218390,5.0,1,0.0
175574,124176,5.0,1,0.0
175727,187415,5.0,1,0.0
175824,310,5.0,1,0.0
175910,82226,5.0,1,0.0
176615,310,5.0,1,0.0
176843,76067,5.0,1,0.0
179133,510904,5.0,1,0.0
180879,240216,5.0,1,0.0
181781,310,5.0,1,0.0
181792,238069,5.0,1,0.0
183817,556,5.0,1,0.0
185721,93187,5.0,1,0.0
185726,239564,5.0,1,0.0
185926,86101,5.0,1,0.0
185949,124176,5.0,1,0.0
186071,44115,5.0,1,0.0
186802,510906,5.0,1,0.0
187927,200053,5.0,1,0.0
188119,517410,5.0,1,0.0
188119,517416,5.0,2,0.0
189643,130050,5.0,1,0.0
192972,153,5.0,1,0.0
195423,82226,5.0,1,0.0
195750,57906,5.0,1,0.0
197374,144626,5.0,1,0.0
198430,72402,5.0,1,0.0
199708,310,5.0,1,0.0
199792,109070,5.0,1,0.0
206191,97832,5.0,1,0.0
209255,280,5.0,1,0.0
209747,505997,5.0,1,0.0
211184,310,5.0,1,0.0
211331,124413,5.0,1,0.0
212642,124413,5.0,1,0.0
214991,310,5.0,1,0.0
215350,197754,5.0,1,0.0
216999,130433,5.0,1,0.0
217482,148258,5.0,1,0.0
219942,310,5.0,1,0.0
222433,108172,5.0,1,0.0
223325,242966,5.0,1,0.0
223651,175079,5.0,1,0.0
223979,517416,5.0,1,0.0
223979,180624,5.0,2,0.0
225572,24153,5.0,1,0.0
225997,164636,5.0,1,0.0
226066,59905,5.0,1,0.0
226066,278735,5.0,2,0.0
226867,144626,5.0,1,0.0
226867,310,5.0,2,0.0
226867,517410,5.0,3,0.0
227454,223508,5.0,1,0.0
227652,103653,5.0,1,0.0
227989,176443,5.0,1,0.0
228172,215036,5.0,1,0.0
228978,51568,5.0,1,0.0
229524,512,5.0,1,0.0
229619,167,5.0,1,0.0
229850,310,5.0,1,0.0
232823,161962,5.0,1,0.0
233583,70644,5.0,1,0.0
233839,124413,5.0,1,0.0
235198,242,5.0,1,0.0
236262,510906,5.0,1,0.0
237330,222150,5.0,1,0.0
237533,188921,5.0,1,0.0
239758,153877,5.0,1,0.0
239758,556,5.0,2,0.0
240552,517410,5.0,1,0.0
241579,310,5.0,1,0.0
241697,310,5.0,1,0.0
242856,822,5.0,1,0.0
246482,133458,5.0,1,0.0
246936,310,5.0,1,0.0
248023,81507,5.0,1,0.0
251626,107263,5.0,1,0.0
255338,296523,5.0,1,0.0
255338,517416,5.0,2,0.0
256021,310,5.0,1,0.0
258877,268242,5.0,1,0.0
261510,556,5.0,1,0.0
264017,310,5.0,1,0.0
266635,222254,5.0,1,0.0
268058,310,5.0,1,0.0
269331,310,5.0,1,0.0
275326,163724,5.0,1,0.0
278578,310,5.0,1,0.0
280271,121542,5.0,1,0.0
281701,517594,5.0,1,0.0
282731,310,5.0,1,0.0
283390,505997,5.0,1,0.0
285467,271,5.0,1,0.0
287246,225178,5.0,1,0.0
287255,189335,5.0,1,0.0
287420,135416,5.0,1,0.0
290010,24871,5.0,1,0.0
292308,217463,5.0,1,0.0
293086,139060,5.0,1,0.0
294705,124413,5.0,1,0.0
296809,510904,5.0,1,0.0
297303,303247,5.0,1,0.0
297303,310,5.0,2,0.0
297540,503558,5.0,1,0.0
298981,310,5.0,1,0.0
302961,172771,5.0,1,0.0
303446,331090,5.0,1,0.0
303446,190203,5.0,2,0.0
305531,219708,5.0,1,0.0
307059,148258,5.0,1,0.0
308049,148569,5.0,1,0.0
309526,511408,5.0,1,0.0
312206,310,5.0,1,0.0
312577,181508,5.0,1,0.0
316094,93026,5.0,1,0.0
316453,96087,5.0,1,0.0
316717,28620,5.0,1,0.0
316717,78031,5.0,2,0.0
317560,56357,5.0,1,0.0
319609,173518,5.0,1,0.0
319738,118047,5.0,1,0.0
320549,310,5.0,1,0.0
320870,27344,5.0,1,0.0
322548,455672,5.0,1,0.0
323186,519802,5.0,1,0.0
323186,193125,5.0,2,0.0
323328,29916,5.0,1,0.0
324677,187856,5.0,1,0.0
325290,822,5.0,1,0.0
329160,504246,5.0,1,0.0
329769,174953,5.0,1,0.0
329769,508008,5.0,2,0.0
330545,96635,5.0,1,0.0
340141,17649,5.0,1,0.0
340141,21051,5.0,2,0.0
340776,280,5.0,1,0.0
343028,168150,5.0,1,0.0
345318,61108,5.0,1,0.0
347246,88812,5.0,1,0.0
350910,68491,5.0,1,0.0
350938,310,5.0,1,0.0
351811,517416,5.0,1,0.0
352271,66,5.0,1,0.0
358796,356538,5.0,1,0.0
358974,157688,5.0,1,0.0
359051,138082,4.913,1,0.0
366396,32566,5.0,1,0.0
368277,517410,5.0,1,0.0
369558,310,5.0,1,0.0
375730,49110,5.0,1,0.0
376098,310,5.0,1,0.0
377039,68473,5.0,1,0.0
377039,138357,5.0,2,0.0
377161,93,5.0,1,0.0
377581,5477,5.0,1,0.0
382071,310072,5.0,1,0.0
382071,259813,5.0,2,0.0
390420,90227,5.0,1,0.0
394085,636,5.0,1,0.0
394085,604,5.0,2,0.0
394496,24420,5.0,1,0.0
394592,310,5.0,1,0.0
402559,310,5.0,1,0.0
403193,310,5.0,1,0.0
403428,517416,5.0,1,0.0
406741,274072,4.9639,1,0.0
407007,310,5.0,1,0.0
407283,118047,5.0,1,0.0
409184,78834,5.0,1,0.0
422609,274072,5.0,1,0.0
422893,81288,5.0,1,0.0
424680,517594,5.0,1,0.0
428885,271,5.0,1,0.0
428885,219814,5.0,2,0.0
429182,258828,5.0,1,0.0
433881,510906,5.0,1,0.0
439797,310,5.0,1,0.0
440324,310,5.0,1,0.0
442070,293366,5.0,1,0.0
446032,21301,5.0,1,0.0
447123,310,5.0,1,0.0
447165,153,5.0,1,0.0
451700,517416,5.0,1,0.0
452940,64229,5.0,1,0.0
456858,93175,5.0,1,0.0
459426,200419,5.0,1,0.0
464080,310,5.0,1,0.0
464080,185261,5.0,2,0.0
465080,92815,5.0,1,0.0
468007,102933,5.0,1,0.0
470815,83524,5.0,1,0.0
471132,242966,5.0,1,0.0
472275,68491,4.9932,1,0.0
483510,310,5.0,1,0.0
485151,75643,5.0,1,0.0
486888,274072,5.0,1,0.0
487387,45609,5.0,1,0.0
490593,38523,5.0,1,0.0
490931,188921,5.0,1,0.0
493002,491858,5.0,1,0.0
494068,310,5.0,1,0.0
498271,168916,5.0,1,0.0
507592,159994,5.0,1,0.0
508148,342751,5.0,1,0.0
510362,310,5.0,1,0.0
520830,310,5.0,1,0.0
522275,173518,5.0,1,0.0
524733,99708,5.0,1,0.0
527607,510906,5.0,1,0.0
529278,103690,5.0,1,0.0
529278,69020,5.0,2,0.0
529278,517410,5.0,3,0.0
532785,310,5.0,1,0.0
537937,128838,5.0,1,0.0
538920,155496,5.0,1,0.0
539686,517410,5.0,1,0.0
539686,517873,5.0,2,0.0
549460,79278,5.0,1,0.0
549460,79410,5.0,2,0.0
557801,280,5.0,1,0.0
558429,286575,5.0,1,0.0
569632,113772,5.0,1,0.0
578914,187473,5.0,1,0.0
580295,102933,5.0,1,0.0
590105,517416,5.0,1,0.0
592633,310,5.0,1,0.0
593927,280,5.0,1,0.0
593927,310,5.0,2,0.0
598340,273428,5.0,1,0.0
599284,349598,5.0,1,0.0
602448,916,5.0,1,0.0
625696,70032,5.0,1,0.0
626096,118906,5.0,1,0.0
626447,280,5.0,1,0.0
632249,69949,5.0,1,0.0
648882,510906,5.0,1,0.0
653438,519802,5.0,1,0.0
664841,242328,5.0,1,0.0
664841,90683,5.0,2,0.0
673444,232928,5.0,1,0.0
674484,310,5.0,1,0.0
685988,310,5.0,1,0.0
688566,242966,5.0,1,0.0
689332,77058,5.0,1,0.0
690623,510904,5.0,1,0.0
690623,191797,5.0,2,0.0
695933,61278,5.0,1,0.0
704152,556,5.0,1,0.0
705251,512,5.0,1,0.0
716303,276976,5.0,1,0.0
719181,31504,5.0,1,0.0
719736,105830,5.0,1,0.0
720912,517416,5.0,1,0.0
721674,310,5.0,1,0.0
722619,38776,5.0,1,0.0
722619,66409,5.0,2,0.0
724631,28440,5.0,1,0.0
724631,310,5.0,2,0.0
729254,310,5.0,1,0.0
733833,310,5.0,1,0.0
743849,129040,5.0,1,0.0
744179,310,5.0,1,0.0
765437,109070,5.0,1,0.0
769890,56357,5.0,1,0.0
774187,192509,5.0,1,0.0
786065,185080,5.0,1,0.0
800480,280318,5.0,1,0.0
803511,310,5.0,1,0.0
804670,504246,5.0,1,0.0
820822,505997,5.0,1,0.0
822808,105830,5.0,1,0.0
825724,31504,5.0,1,0.0
834498,504246,5.0,1,0.0
836659,68491,5.0,1,0.0
851190,310,5.0,1,0.0
851405,113019,5.0,1,0.0
860538,310,5.0,1,0.0
899007,176443,5.0,1,0.0
905182,310,5.0,1,0.0
906665,56357,5.0,1,0.0
906665,221028,5.0,2,0.0
909692,310,5.0,1,0.0
930100,148607,5.0,1,0.0
931049,55255,5.0,1,0.0
931656,225178,5.0,1,0.0
937635,310,5.0,1,0.0
954129,310,5.0,1,0.0
954129,510906,5.0,2,0.0
989996,68491,5.0,1,0.0
999521,159839,5.0,1,0.0
999521,68491,5.0,2,0.0
1052873,268560,5.0,1,0.0
1055648,87689,5.0,1,0.0
1058097,121423,5.0,1,0.0
1058097,310,5.0,2,0.0
1060667,310,5.0,1,0.0
1063227,176443,5.0,1,0.0
1072593,517410,5.0,1,0.0
1084367,104248,5.0,1,0.0
1087826,510904,5.0,1,0.0
1099264,310,5.0,1,0.0
1113957,26987,5.0,1,0.0
1133190,187790,5.0,1,0.0
1144628,137144,5.0,1,0.0
1168148,271,5.0,1,0.0
1190532,242966,5.0,1,0.0
1193707,27733,5.0,1,0.0
1195537,310,5.0,1,0.0
1197447,137172,5.0,1,0.0
1211187,98859,5.0,1,0.0
1219679,32527,5.0,1,0.0
1223919,113019,5.0,1,0.0
1237790,352739,5.0,1,0.0
1239906,312353,5.0,1,0.0
1252036,415248,5.0,1,0.0
1256820,37743,5.0,1,0.0
1256820,188921,5.0,2,0.0
1267956,71192,5.0,1,0.0
1271713,454222,5.0,1,0.0
1275428,163724,5.0,1,0.0
1309564,138082,5.0,1,0.0
1317616,88812,5.0,1,0.0
1348891,176443,5.0,1,0.0
1361337,113019,5.0,1,0.0
1365750,293366,5.0,1,0.0
1506604,357947,5.0,1,0.0
1662660,274072,5.0,1,0.0
1680722,186127,5.0,1,0.0
1695955,99708,5.0,1,0.0
1695955,14111,5.0,2,0.0
1701315,256001,5.0,1,0.0
1706426,310,5.0,1,0.0
1706426,503818,5.0,2,0.0
1712400,517416,5.0,1,0.0
1900301,461077,5.0,1,0.0
2284242,113019,5.0,1,0.0
2324285,310,5.0,1,0.0
2549237,151189,5.0,1,0.0
2597942,509630,5.0,1,0.0
2882755,155496,5.0,1,0.0
2001047423,510904,5.0,1,0.0
2001330613,97832,5.0,1,0.0
